4.469409,0.941971,1.549463,0.951019,0.109000
4.449454,0.937683,1.538193,0.952209,0.107000
4.402612,0.927581,1.514089,0.966332,0.112000
4.418279,0.929065,1.513617,0.972658,0.110000
4.388021,0.923977,1.500311,0.956079,0.122000
4.404410,0.928288,1.513105,0.946827,0.110000
4.429416,0.933293,1.529580,0.954612,0.096000
4.419308,0.930928,1.523399,0.967993,0.107000
4.397044,0.925871,1.507698,0.963099,0.091000
4.441844,0.935601,1.535292,0.965795,0.117000
