-0.059130;-0.665756;0.968037;0.247848;0.460584;0.013062;-0.417308;0.761267;-0.613313
1.846818;-1.010664;0.765647;1.073278;-0.473209;0.190947;-0.488556;0.884815;-2.397085
3.007772;-0.680257;0.301517;1.168228;-1.362800;-0.127566;-0.667263;0.966858;-3.326942
3.868057;-0.731544;1.226221;0.654719;0.107535;-0.579103;0.268549;0.824747;-2.298182
-2.208643;1.398419;-0.806995;-0.941134;0.123589;-1.021785;0.334171;-0.207511;0.942657
4.896054;-0.885819;0.121822;0.633643;0.722716;0.015498;0.270403;-0.231023;-3.895655
0.978405;0.196004;0.737235;-0.012938;-0.200664;0.283566;-0.981965;1.000538;0.093159
1.328924;-0.662189;0.381369;1.166766;-0.574834;0.180730;0.454546;1.706414;-1.068901
