-0.227948;3.323193;0.789419;-1.057290;-1.656396;0.948487;-0.243613;-0.024199;0.918244;0.354737;1.640816
0.785486;0.713638;1.277311;-0.035620;0.703335;-0.125474;1.295334;0.188405;-0.652556;1.683725;0.388336
-0.001908;0.147712;0.146374;-1.574773;1.373982;-1.245888;0.573344;3.182257;-1.013808;0.136942;-1.125489
