6.452467,1.406120,3.079222,-0.012573,0.102000
6.649294,1.450036,3.265738,-0.034880,0.104000
6.122387,1.330369,2.794555,0.060581,0.102000
5.737518,1.241223,2.483232,0.237325,0.100000
5.959019,1.295593,2.708995,0.164305,0.101000
6.188958,1.336856,2.808064,0.109922,0.104000
5.721576,1.241259,2.484310,0.209610,0.103000
5.088875,1.094145,1.993936,0.482218,0.102000
6.046018,1.313533,2.735230,0.127456,0.104000
6.507732,1.413719,3.067847,-0.044647,0.102000
