0.4583670028344337;0.7951561195720365;0.13641826170991428;0.5547196902648547;0.6028025036259981;0.17485326765427156;0.4343289714834042;0.021215480674214818;0.3094429554482332;19.2196
0.6074406110819466;0.3190061697088198;0.7950891939067981;0.49414168762619504;0.4095075023815472;0.2871499758810065;0.22549541543570825;0.2883156594648346;0.35064506226305703;25.604794
0.690420192944039;0.5591999643028509;0.5836500367102562;0.46319561742221227;0.7141312554860284;0.19109225139064906;0.3519277428015761;3.8595148948545615e-06;0.10093614025245223;23.97871
0.4198339322774947;0.2289028947275431;0.33821330624967116;0.7170745236613156;0.545318261522415;0.13131219748053843;0.7179640876964819;3.492358536977303e-05;0.6094933919374999;25.036789
0.176186576876795;0.9962669311052765;0.002413131613259043;0.07659607481578053;0.9764302410092944;0.03107554322436845;0.8165704666021233;2.0869829335319402e-08;0.9090171711631463;14.690227
0.18247472521726688;0.38702333838670366;0.15440922647185473;0.28200188184770836;0.8767342690919897;0.2571593086321235;0.6300170866804355;0.0021197299655631757;0.8289866306149491;17.91862
0.1257948444103379;0.15132414326627686;0.9533541671223444;0.09949239333994815;0.2787762761182714;0.7811019656027223;0.2598942647799828;0.40607948843191244;0.6410310593102473;19.310429
0.5956619347380956;0.7910581909094185;0.2611697477318463;0.6917112676525768;0.6294271559833817;0.19131858097160312;0.4730344786970184;1.2484029778915709e-06;0.6356704407341063;15.171015
0.5824905085172236;0.9728619561504546;0.044770106927322834;0.5015117143820251;0.9367544616208099;0.16202943920988636;0.47302904370510535;5.51739762181013e-08;0.41412560729294867;14.784025
0.882713656582897;0.537453462378412;0.49394437916398937;0.7593094121562683;0.6444124550820011;0.46049130126636445;0.5726181795469111;0.0004903413748673072;0.6090823763481676;28.48083
0.2899952489740248;0.4483825417212577;0.20223144747435565;0.5423986812617053;0.8457246215931011;0.30220640526290937;0.6803947060970801;0.0003129837788095775;0.41628843169919527;19.77312
0.5923448176764019;0.7254595212644357;0.1697162535009336;0.68787902198579;0.8045828763860694;0.14904808072682388;0.2127897843212627;7.21248487233569e-08;0.4327023508698442;29.006618
0.5006948199335888;0.7824330994419226;0.11910702804281884;0.3347233568889181;0.9399655555912723;0.0471488494847712;0.788845256566224;4.720062109218945e-09;0.731457275510019;18.86216
0.7520621916443462;0.456773564094652;0.6301544178944798;0.7286591524999879;0.6396880441491362;0.433165315055995;0.18234317192836866;0.0003132082022331084;0.16697148387773986;28.278006
0.718219550464599;0.40614736371138926;0.7489863924047309;0.8415370387395021;0.46557297856599855;0.15837809910484732;0.7025325321419265;0.45255146519293926;0.601926525274207;27.533396
0.9494364394896804;0.7364448631656579;0.5842249119924701;0.9626285720557933;0.29045968804577793;0.5649170933043409;0.6196963767244263;0.9898716664234704;0.4579758620065082;31.581318
0.4394976984226369;0.5049135595087033;0.1412056390395188;0.7662100991874538;0.5499982298583445;0.46876660268356;0.3705441186954678;1.41514026784961e-05;0.7133187163495496;23.892624
0.681451945026883;0.36419590581558303;0.6924406354158765;0.6191165125199619;0.7619379941308547;0.5407834005104036;0.3834886559192815;6.449870643632101e-07;0.12965103615404594;22.328827
0.6270266269809974;0.8560460025512457;0.31520798639562125;0.6833657828183322;0.6385148526635419;0.225998173886295;0.7023862544298899;0.3174546943430934;0.47526916876857506;19.985981
0.4114340386592688;0.7735349273646419;0.2599323412294421;0.6601404654922022;0.7889395476323013;0.5087479897514726;0.5844039595104993;0.3113792397568529;0.3101119587888377;18.243156
0.5122582252835732;0.9584457502638812;0.03723988442403313;0.3076100370904567;0.48005352843214544;0.043373186462072263;0.6047049281322102;1.419546244234759e-08;0.8781336455503741;18.597973
0.24904676983444002;0.95331514486792;0.018711725073907733;0.2313215702490677;0.36103645162022524;0.2482081654648221;0.6763274638676006;4.3779478889482004e-10;0.761004652139162;16.040447
0.8430021352647272;0.754120626271743;0.6744342977334963;0.8333968479732282;0.8583750555663345;0.04654166696516327;0.22152305202989944;0.8074556257742285;0.32146063329839336;30.60039
0.33652391186951286;0.48923533646325335;0.48690242674026296;0.0771275546084997;0.9574363709115385;0.08078259180676199;0.7230419836565548;0.05049014861213559;0.5870672667649082;15.745591
