0.053957;0.268951;0.565430;0.368448;0.265322;0.464897;-0.248245;0.832803;-0.396202
1.814387;-0.401795;0.823515;0.456706;-0.362697;0.303594;0.077111;0.154765;-0.793303
2.856918;-0.760223;0.218078;0.552160;0.363687;-0.128009;0.212937;0.280346;-2.085218
2.498114;-0.248484;0.180098;0.030597;-0.147881;0.225233;0.021253;0.173701;-1.344858
1.593057;-0.623432;0.915027;0.429939;0.190191;0.176061;-0.068948;0.122892;-0.603744
2.767688;-0.965491;0.679636;0.589556;0.194277;0.101284;0.253153;0.951951;-1.371004
2.460283;-0.606163;0.562587;0.593138;0.015725;-0.306524;-0.386680;0.092193;-1.945331
3.487097;-0.441553;-0.274057;0.578028;-0.178953;-0.163661;-0.260816;-0.118098;-2.530843
