2.457050;0.166851;1.044285;-0.280947;0.747537;0.416445;-0.237429;-0.002035;0.034837
1.844637;-0.009711;0.512406;0.315428;-0.248687;-0.447317;0.575167;1.228441;-1.342953
2.308224;-0.403452;0.027416;0.366557;-0.168280;-0.285230;0.255322;0.700983;-0.684054
2.795118;-0.937504;1.659237;0.948909;0.028121;0.057793;-0.379168;-0.628214;-0.751369
2.792815;-0.623859;0.861373;0.289077;-0.026936;-0.730238;-0.420248;-0.307400;0.741078
3.249032;0.995858;-1.859316;3.409602;-0.501527;0.717019;0.193532;0.029381;0.174244
4.103080;-0.513692;1.275832;1.038869;-0.441568;0.872458;-0.142379;2.120433;-0.648556
2.726042;-0.751410;0.859623;-0.070649;0.225718;-0.228549;0.193293;0.027665;1.065024
